type,recipe_id,ingredient,amount_sum,units_std,servings,calories,value,amount_per,calories_per
cupcake,15503,vanilla,0.0208333,cups,24,172,1 teaspoon vanilla extract,8.680541666666666e-4,7.166666666666667
cupcake,15503,vinegar,0.0625,cups,24,172,1 tablespoon distilled white vinegar,0.0026041666666666665,7.166666666666667
cupcake,15503,water,1,cups,24,172,1 cup water,0.041666666666666664,7.166666666666667
cupcake,155084,baking powder,0.0416666,cups,12,395,2 teaspoons baking powder,0.0034722166666666665,32.916666666666664
cupcake,155084,butter,1.1666666666666665,cups,12,395,"1/2 cup butter, at room temperature;2/3 cup butter, at room temperature",0.09722222222222221,32.916666666666664
cupcake,155084,cream,0.125,cups,12,395,2 tablespoons heavy cream,0.010416666666666666,32.916666666666664
cupcake,155084,eggs,3,eggs,12,395,"3 eggs, room temperature",0.25,32.916666666666664
cupcake,155084,flour,1.75,cups,12,395,1 3/4 cups all-purpose flour,0.14583333333333334,32.916666666666664
cupcake,155084,milk,0.25,cups,12,395,1/4 cup milk,0.020833333333333332,32.916666666666664
cupcake,155084,salt,0.01041665,cups,12,395,1/2 teaspoon salt,8.680541666666666e-4,32.916666666666664
cupcake,155084,sugar,2.75,cups,12,395,1/2 cup white sugar;2 1/4 cups confectioners' sugar,0.22916666666666666,32.916666666666664
cupcake,155084,unitless,2,NA,12,395,"2 large bananas, chopped;4 drops yellow food coloring, or as desired",0.16666666666666666,32.916666666666664
cupcake,155084,vanilla,0.03124995,cups,12,395,1 teaspoon vanilla extract;1/2 teaspoon vanilla extract,0.0026041625,32.916666666666664
cupcake,155534,baking powder,0.0416666,cups,18,152,2 teaspoons baking powder,0.002314811111111111,8.444444444444445
cupcake,155534,baking soda,0.01041665,cups,18,152,1/2 teaspoon baking soda,5.787027777777778e-4,8.444444444444445
cupcake,155534,flour,2,cups,18,152,2 cups all-purpose flour,0.1111111111111111,8.444444444444445
cupcake,155534,milk,1.5,cups,18,152,1 1/2 cups almond milk,0.08333333333333333,8.444444444444445
cupcake,155534,oil,0.5,cups,18,152,"1/2 cup coconut oil, warmed until liquid",0.027777777777777776,8.444444444444445
cupcake,155534,salt,0.01041665,cups,18,152,1/2 teaspoon salt,5.787027777777778e-4,8.444444444444445
cupcake,155534,sugar,1,cups,18,152,1 cup white sugar,0.05555555555555555,8.444444444444445
cupcake,155534,vanilla,0.026041625,cups,18,152,1 1/4 teaspoons vanilla extract,0.0014467569444444443,8.444444444444445
cupcake,155534,vinegar,0.0625,cups,18,152,1 tablespoon apple cider vinegar,0.003472222222222222,8.444444444444445
cupcake,157816,baking powder,0.005208325,cups,18,220,1/4 teaspoon baking powder,2.893513888888889e-4,12.222222222222221
cupcake,157816,baking soda,0.01041665,cups,18,220,1/2 teaspoon baking soda,5.787027777777778e-4,12.222222222222221
cupcake,157816,chocolate,0.6666666666666666,cups,18,220,2/3 cup unsweetened cocoa powder,0.037037037037037035,12.222222222222221
cupcake,157816,eggs,2,eggs,18,220,2 eggs,0.1111111111111111,12.222222222222221
cupcake,157816,flour,2.25,cups,18,220,2 1/4 cups all-purpose flour,0.125,12.222222222222221
cupcake,157816,other,0.0208333,cups,18,220,1 teaspoon instant coffee granules,0.0011574055555555556,12.222222222222221
cupcake,157816,salt,0.0208333,cups,18,220,1 teaspoon salt,0.0011574055555555556,12.222222222222221
cupcake,157816,shortening,0.75,cups,18,220,3/4 cup shortening,0.041666666666666664,12.222222222222221
cupcake,157816,spice,0.0013020833333333333,cups,18,220,1 pinch cayenne pepper,7.233796296296296e-5,12.222222222222221
cupcake,157816,sugar,1.6666666666666665,cups,18,220,1 2/3 cups white sugar,0.09259259259259259,12.222222222222221
cupcake,157816,vanilla,0.0208333,cups,18,220,1 teaspoon vanilla extract,0.0011574055555555556,12.222222222222221
cupcake,157816,water,1.5,cups,18,220,1 1/2 cups water,0.08333333333333333,12.222222222222221
cupcake,15782,baking powder,0.0208333,cups,24,316,1 teaspoon baking powder,8.680541666666666e-4,13.166666666666666
cupcake,15782,baking soda,0.0208333,cups,24,316,1 teaspoon baking soda,8.680541666666666e-4,13.166666666666666
cupcake,15782,chocolate,0.25,cups,24,316,"2 (1 ounce) squares unsweetened chocolate, melted",0.010416666666666666,13.166666666666666
cupcake,15782,eggs,3,eggs,24,316,3 eggs,0.125,13.166666666666666
cupcake,15782,flour,2,cups,24,316,2 cups all-purpose flour,0.08333333333333333,13.166666666666666
cupcake,15782,frosting,2,cups,24,316,1 (16 ounce) package chocolate frosting,0.08333333333333333,13.166666666666666
cupcake,15782,nut,1.25,cups,24,316,3/4 cup chopped walnuts;1/2 cup walnut halves,0.052083333333333336,13.166666666666666
